"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"Abilene Christian",19.0677966101695,164,50.5649717514124,131,30.3672316384181,221,21.7746047934727,39,52.2182559918409,67,26.0071392146864,334
2019,"Air Force",15.7970320727621,308,51.8908568693155,97,32.3121110579225,173,15.3880663974877,328,45.3117990130103,305,39.300134589502,11
2019,"Akron",16.9891458235017,269,44.0773949976404,312,38.933459178858,27,18.1318681318681,204,51.4485514485514,93,30.4195804195804,227
2019,"Alabama",20.0980392156863,107,50,155,29.9019607843137,237,17.6736539251952,234,54.8294286888615,20,27.4969173859433,312
2019,"Alabama A&M",14.6542827657379,329,57.172342621259,8,28.1733746130031,268,18.7308533916849,165,50.4157549234136,132,30.8533916849015,210
2019,"Alabama St.",20.8092485549133,68,46.8733578560168,254,32.3173935890699,172,19.7838345864662,106,51.8796992481203,83,28.3364661654135,296
2019,"Albany",19.7006277160792,124,41.6224046354418,340,38.676967648479,31,15.9702878365831,310,50.0464252553389,151,33.983286908078,105
2019,"Alcorn St.",18.17065684469,213,51.4426028238183,110,30.3867403314917,220,19.4150277357539,125,53.3535047907211,36,27.231467473525,315
2019,"American",19.0189726978251,168,54.6043498380379,39,26.376677464137,313,20.4830917874396,79,57.487922705314,4,22.0289855072464,353
2019,"Appalachian St.",20.5173951828724,82,46.0303300624442,281,33.4522747546833,127,18.3595410114747,188,52.953676158096,52,28.6867828304292,288
2019,"Arizona",19.656236227413,127,49.2728074041428,175,31.0709563684443,197,18.9569160997732,152,52.0634920634921,71,28.9795918367347,283
2019,"Arizona St.",22.7445034116755,15,49.9620924943139,156,27.2934040940106,295,21.8925421010425,38,42.9831595829992,337,35.1242983159583,72
2019,"Arkansas",20.0859710824541,109,49.5506057053537,169,30.3634232121923,222,22.5386493083808,27,44.5077298616762,321,32.953620829943,136
2019,"Arkansas Pine Bluff",22.9249011857708,11,49.2094861660079,177,27.8656126482213,278,22.7231740306582,26,50.7664562669071,114,26.5103697024346,330
2019,"Arkansas St.",22.858451672011,13,47.4576271186441,232,29.6839212093449,242,23.9932174650276,8,47.1386180584994,263,28.8681644764731,285
2019,"Army",14.2857142857143,339,49.8851630684428,160,35.8291226458429,79,15.364238410596,329,50.5960264900662,123,34.0397350993377,104
2019,"Auburn",16.8233387358185,278,39.805510534846,349,43.3711507293355,7,19.9777613046701,100,44.9962935507784,314,35.0259451445515,74
2019,"Austin Peay",18.8557614826753,176,51.651893634166,102,29.4923448831587,248,18.4357541899441,180,51.9123334765793,82,29.6519123334766,260
2019,"BYU",21.5670755836961,43,51.602690937871,105,26.8302334784329,303,20.4433497536946,82,48.0295566502463,235,31.5270935960591,186
